date,agg_entropy,agg_flow,disp_flow,agg_drift,agg_level,disp_level_chg,agg_entropy_chg,n_live_contracts,CPUI
2026-07-13,0.5582923892221741,0.6106895108927891,0.3326166330904241,0.18886822429655883,0.3313403758819866,0.4183384387974572,-0.06750257340313437,4,2.0745295541375683
2026-07-14,0.6287290907855007,0.6346776088605143,0.36446749319756266,0.024797478296907916,-0.29964303356683675,0.46089316041772943,0.0704367015633266,4,2.45500129583532
2026-07-15,0.6277224126411469,0.07563286524334056,0.042228754806036314,-0.07465713125663614,-0.3752758988101773,0.042228754806036314,-0.0010066781443537343,4,0.08860997511273565
2026-07-16,0.6274486059042965,0.033131919938718835,0.02467344338941976,0.00826934226514082,-0.34214397887145837,0.02467344338941976,-0.0002738067368504016,4,-0.06778551589601045
2026-07-17,0.6248498954634614,0.04295058949539777,0.01663238587723969,-0.009087802481019425,-0.31910929404992516,0.05964960206890734,-0.0025987104408351502,4,-0.08185078135578379
2026-07-20,0.6233804065503582,0.2461392083009415,0.03784665902590964,-0.095494319234754,-0.07297008574898362,0.03784665902590964,-0.0014694889131031674,4,0.4394814553644227
2026-07-21,0.6200287492139985,0.03571713743145867,0.12843805002714173,0.05989516168980203,-0.0406526052139852,0.16047448866956698,-0.0033516573363596702,4,0.2755702661876749
2026-07-22,0.5967549912272063,0.2194151091578725,0.11236257856755232,0.12750379051186136,0.17876250394388732,0.11236257856755232,-0.02327375798679221,4,0.5570030220656228
2026-07-23,0.5312007471028456,0.3665227114194701,0.169456851073962,0.18552643560562826,0.47686466680265854,0.2582227666527024,-0.06555424412436073,4,0.881215452715586
2026-07-24,0.5436835763486452,0.06425914333055116,0.18264815524090897,0.16598748527690205,0.41409797326255904,0.23231160821717564,0.012482829245799576,4,0.29275364705108364
2026-07-27,0.5167217945344528,0.21648920932879054,0.09959011954217509,0.14908274128497162,0.626842257285968,0.2535381163091897,-0.026961781814192398,4,0.2601753914157072
2026-07-28,0.5167217945344528,0.0,0.0,0.14114070405955528,0.626842257285968,0.0,0.0,4,-0.5674936568890164
2026-07-29,0.6108250999497511,0.6097632000259147,0.26380765723655747,-0.03493951321720308,0.01707905726005323,0.26380765723655747,0.09410330541529832,4,1.994915178207836
2026-07-30,0.5889258134504599,0.18659106552373725,0.10313789831716319,-0.059310639149948226,0.20367012278379046,0.10313789831716319,-0.021899286499291182,4,0.4278579320578108
2026-07-31,0.5906373120912004,0.008209101397977052,0.06346791221094485,-0.04622900127312466,0.21187922418176747,0.06346791221094485,0.0017114986407404942,4,-0.10162934855741473
2026-08-03,0.5658704196717345,0.13446451412086355,0.2704395849390291,-0.08345755317111649,0.15176707251219185,0.2972919252761879,-0.024766892419465947,4,0.8220938493046358
2026-08-04,0.5994669992923596,0.22495098308834788,0.13895329842636084,-0.12105439840930218,0.015533167347669394,0.19557991106529113,0.03359657962062512,4,0.6700140766996024
2026-08-05,0.5951104584304453,0.035317084509973784,0.033478774810002686,0.012988076632840805,0.05085025185764319,0.033478774810002686,-0.004356540861914282,4,-0.13171921550677604
2026-08-06,0.5911271098658067,0.021074213238357127,0.0578121785801508,-0.03062306526033122,0.029776038619286065,0.0578121785801508,-0.003983348564638556,4,-0.09113884784808945
2026-08-07,0.6160169940616345,0.31764593562786386,0.17834822567733416,-0.10620437150010467,-0.2878698970085778,0.17834822567733416,0.024889884195827716,4,1.0639831381777831
2026-08-10,0.6051908615287428,0.14616540706803835,0.06682232084170761,-0.073916797427286,-0.16675987110707705,0.11363509041107289,-0.010826132532891664,4,0.2617471005505702
2026-08-11,0.6064001661599085,0.05729226514009994,0.06415771567586624,-0.02639583818702383,-0.10946760596697712,0.06415771567586624,0.001209304631165753,4,0.05843511826656569
2026-08-12,0.6179835143494564,0.16764565590131394,0.09666129230411488,-0.07563528381770523,-0.2769498810341849,0.11300218111570683,0.01158334818954787,4,0.4525013535317432
2026-08-13,0.6202769908951725,0.0660654954889248,0.03968806967526001,-0.09033048691948818,-0.3430153765231097,0.03968806967526001,0.0022934765457161,4,0.03561383419332409
2026-08-14,0.6202798045477023,0.16429342144886477,0.09757404033414706,-0.056645081874318055,-0.5072534754829551,0.10323743649130006,2.8136525297428605e-06,4,0.4552685618775789
